seed	variant_score	baseline_score	delta_variant_minus_baseline
906	203.035069467178	203.035069467178	+0.000000000000
904	262.175554352734	262.175554352734	+0.000000000000
901	322.656703127144	322.656703127144	+0.000000000000
895	201.023871400779	201.023871400779	+0.000000000000
891	249.150389345103	249.150389345103	+0.000000000000
890	41.839600344210	41.839600344210	+0.000000000000
879	78.517918830566	78.517918830566	+0.000000000000
878	324.810423627170	324.810423627170	+0.000000000000
876	85.220326589144	85.220326589144	+0.000000000000
870	187.685291173033	187.685291173033	+0.000000000000
867	164.445580391629	164.445580391629	+0.000000000000
865	260.188125214032	260.188125214032	+0.000000000000
864	56.310941809970	56.310941809970	+0.000000000000
860	116.988313097972	116.988313097972	+0.000000000000
857	202.221233432268	202.221233432268	+0.000000000000
853	260.508359305730	260.508359305730	+0.000000000000
851	75.772167755099	75.772167755099	+0.000000000000
844	279.033655204121	279.033655204121	+0.000000000000
827	63.501523376216	63.501523376216	+0.000000000000
826	72.910900767749	72.910900767749	+0.000000000000
821	33.186825989262	33.186825989262	+0.000000000000
820	141.839753487312	141.839753487312	+0.000000000000
817	227.834983988131	227.834983988131	+0.000000000000
816	158.845745061101	158.845745061101	+0.000000000000
814	392.456761895956	392.456761895956	+0.000000000000
812	233.157148532296	233.157148532296	+0.000000000000
811	165.549716803045	165.549716803045	+0.000000000000
809	123.816683556098	123.816683556098	+0.000000000000
808	220.844297356337	220.844297356337	+0.000000000000
803	149.080011389673	149.080011389673	+0.000000000000
799	170.925194497949	170.925194497949	+0.000000000000
798	65.643181127505	65.643181127505	+0.000000000000
796	48.848448518328	48.848448518328	+0.000000000000
794	237.207663026867	237.207663026867	+0.000000000000
792	272.803283270409	272.803283270409	+0.000000000000
783	59.461614026304	59.461614026304	+0.000000000000
781	72.816037212208	72.816037212208	+0.000000000000
779	336.965432138272	336.965432138272	+0.000000000000
778	237.443719548483	237.443719548483	+0.000000000000
773	239.375095879285	239.375095879285	+0.000000000000
772	84.377946413640	84.377946413640	+0.000000000000
764	39.308069400699	39.308069400699	+0.000000000000
763	51.793983094239	51.793983094239	+0.000000000000
761	97.395749730571	97.395749730571	+0.000000000000
755	340.172156363348	340.172156363348	+0.000000000000
753	91.002455978065	91.002455978065	+0.000000000000
744	183.651141659718	183.651141659718	+0.000000000000
743	230.492498229477	230.492498229477	+0.000000000000
739	72.608598766690	72.608598766690	+0.000000000000
735	200.007884130735	200.007884130735	+0.000000000000
732	102.214197036456	102.214197036456	+0.000000000000
731	48.455276213646	48.455276213646	+0.000000000000
729	34.835145531616	34.835145531616	+0.000000000000
728	63.855318246145	63.855318246145	+0.000000000000
725	274.793767251134	274.793767251134	+0.000000000000
723	363.399771397021	363.399771397021	+0.000000000000
721	75.686447363680	75.686447363680	+0.000000000000
709	57.987079547914	57.987079547914	+0.000000000000
707	160.840384427335	160.840384427335	+0.000000000000
697	326.817107452390	326.817107452390	+0.000000000000
693	95.827912479477	95.827912479477	+0.000000000000
688	304.210363218573	304.210363218573	+0.000000000000
684	74.399335543336	74.399335543336	+0.000000000000
673	105.457213396398	105.457213396398	+0.000000000000
671	173.270569900357	173.270569900357	+0.000000000000
665	183.694240894470	183.694240894470	+0.000000000000
651	53.781719914014	53.781719914014	+0.000000000000
649	92.481176065573	92.481176065573	+0.000000000000
642	80.918556332571	80.918556332571	+0.000000000000
638	199.203592171877	199.203592171877	+0.000000000000
636	346.972338198077	346.972338198077	+0.000000000000
632	171.308986346924	171.308986346924	+0.000000000000
628	184.412121602458	184.412121602458	+0.000000000000
625	111.562687237469	111.562687237469	+0.000000000000
624	63.438290577674	63.438290577674	+0.000000000000
618	35.288864010075	35.288864010075	+0.000000000000
615	186.536171825118	186.536171825118	+0.000000000000
612	242.126231850872	242.126231850872	+0.000000000000
606	52.862777277231	52.862777277231	+0.000000000000
605	163.976414650594	163.976414650594	+0.000000000000
604	46.002921011299	46.002921011299	+0.000000000000
602	341.110383136860	341.110383136860	+0.000000000000
600	35.604031648050	35.604031648050	+0.000000000000
599	93.516711924038	93.516711924038	+0.000000000000
596	316.026870548589	316.026870548589	+0.000000000000
582	52.935585303597	52.935585303597	+0.000000000000
576	46.051162246513	46.051162246513	+0.000000000000
574	281.016493016334	281.016493016334	+0.000000000000
572	90.920038268432	90.920038268432	+0.000000000000
562	324.515740482613	324.515740482613	+0.000000000000
561	162.798706491294	162.798706491294	+0.000000000000
558	65.260482327235	65.260482327235	+0.000000000000
557	291.681227434402	291.681227434402	+0.000000000000
556	58.048302701035	58.048302701035	+0.000000000000
555	251.490473281596	251.490473281596	+0.000000000000
553	161.502462655780	161.502462655780	+0.000000000000
548	257.639064280629	257.639064280629	+0.000000000000
547	66.667059178139	66.667059178139	+0.000000000000
546	108.794170729041	108.794170729041	+0.000000000000
544	45.723379155376	45.723379155376	+0.000000000000
541	93.637087664971	93.637087664971	+0.000000000000
537	64.890045424877	64.890045424877	+0.000000000000
536	120.725270225437	120.725270225437	+0.000000000000
527	31.577626514693	31.577626514693	+0.000000000000
526	42.351111056006	42.351111056006	+0.000000000000
522	252.766037345929	252.766037345929	+0.000000000000
521	56.064595921761	56.064595921761	+0.000000000000
518	270.926246504183	270.926246504183	+0.000000000000
517	87.862008887723	87.862008887723	+0.000000000000
510	205.392760293334	205.392760293334	+0.000000000000
507	184.322673349376	184.322673349376	+0.000000000000
506	103.917450647814	103.917450647814	+0.000000000000
504	341.406034780150	341.406034780150	+0.000000000000
503	127.924268146694	127.924268146694	+0.000000000000
501	406.079516897167	406.079516897167	+0.000000000000
493	163.130362741405	163.130362741405	+0.000000000000
488	202.088803912767	202.088803912767	+0.000000000000
480	174.725797194778	174.725797194778	+0.000000000000
476	129.814825665745	129.814825665745	+0.000000000000
474	265.381127583753	265.381127583753	+0.000000000000
467	147.634021470080	147.634021470080	+0.000000000000
466	123.932885313218	123.932885313218	+0.000000000000
454	120.524327796182	120.524327796182	+0.000000000000
448	120.438915920515	120.438915920515	+0.000000000000
446	76.658533877552	76.658533877552	+0.000000000000
445	80.646087576139	80.646087576139	+0.000000000000
443	179.755840074064	179.755840074064	+0.000000000000
427	57.103310066651	57.103310066651	+0.000000000000
420	312.300878651833	312.300878651833	+0.000000000000
413	152.295170675629	152.295170675629	+0.000000000000
410	104.074480057382	104.074480057382	+0.000000000000
409	109.487063248332	109.487063248332	+0.000000000000
408	245.134401387190	245.134401387190	+0.000000000000
393	60.148574413805	60.148574413805	+0.000000000000
392	363.293748655032	363.293748655032	+0.000000000000
390	157.654361154565	157.654361154565	+0.000000000000
389	84.095324690634	84.095324690634	+0.000000000000
388	53.883201401749	53.883201401749	+0.000000000000
385	144.148751618150	144.148751618150	+0.000000000000
381	44.217908446501	44.217908446501	+0.000000000000
380	87.772696124543	87.772696124543	+0.000000000000
377	98.061582923338	98.061582923338	+0.000000000000
368	103.124751684528	103.124751684528	+0.000000000000
363	356.163599634653	356.163599634653	+0.000000000000
358	343.360600831851	343.360600831851	+0.000000000000
352	123.230987030138	123.230987030138	+0.000000000000
346	146.850596244018	146.850596244018	+0.000000000000
345	210.645427215064	210.645427215064	+0.000000000000
328	224.775050277737	224.775050277737	+0.000000000000
323	116.316541242546	116.316541242546	+0.000000000000
320	138.793563961111	138.793563961111	+0.000000000000
319	153.083072662067	153.083072662067	+0.000000000000
313	254.666158366819	254.666158366819	+0.000000000000
312	72.185168159101	72.185168159101	+0.000000000000
309	70.327598373718	70.327598373718	+0.000000000000
298	172.387133327910	172.387133327910	+0.000000000000
286	163.124688799254	163.124688799254	+0.000000000000
283	163.438156295712	163.438156295712	+0.000000000000
280	67.259077654521	67.259077654521	+0.000000000000
279	179.523428975485	179.523428975485	+0.000000000000
277	110.661266345266	110.661266345266	+0.000000000000
274	244.749400410611	244.749400410611	+0.000000000000
272	205.252010814079	205.252010814079	+0.000000000000
269	199.295268960246	199.295268960246	+0.000000000000
268	206.487136275924	206.487136275924	+0.000000000000
267	78.281100564599	78.281100564599	+0.000000000000
265	191.768486699353	191.768486699353	+0.000000000000
263	24.500777972874	24.500777972874	+0.000000000000
262	49.558193956016	49.558193956016	+0.000000000000
248	161.127379939770	161.127379939770	+0.000000000000
234	220.022245755395	220.022245755395	+0.000000000000
233	114.363402447726	114.363402447726	+0.000000000000
231	45.119873414491	45.119873414491	+0.000000000000
228	53.813158506796	53.813158506796	+0.000000000000
225	156.153180905435	156.153180905435	+0.000000000000
221	74.010883918023	74.010883918023	+0.000000000000
220	119.627190855907	119.627190855907	+0.000000000000
216	140.573801700124	140.573801700124	+0.000000000000
215	69.492613684582	69.492613684582	+0.000000000000
213	156.892343214102	156.892343214102	+0.000000000000
212	73.157106178593	73.157106178593	+0.000000000000
209	29.045788285724	29.045788285724	+0.000000000000
206	116.459684506183	116.459684506183	+0.000000000000
202	104.431772265762	104.431772265762	+0.000000000000
200	170.722493672100	170.722493672100	+0.000000000000
194	26.304583259371	26.304583259371	+0.000000000000
191	226.311300862591	226.311300862591	+0.000000000000
188	308.863480118052	308.863480118052	+0.000000000000
185	188.182405885935	188.182405885935	+0.000000000000
182	62.640798434774	62.640798434774	+0.000000000000
172	244.349002673634	244.349002673634	+0.000000000000
163	108.877260061857	108.877260061857	+0.000000000000
157	108.572880842475	108.572880842475	+0.000000000000
155	114.333074328223	114.333074328223	+0.000000000000
152	169.722969769096	169.722969769096	+0.000000000000
151	156.814577354723	156.814577354723	+0.000000000000
148	147.299866579940	147.299866579940	+0.000000000000
145	87.211475068040	87.211475068040	+0.000000000000
127	77.807946450867	77.807946450867	+0.000000000000
125	216.134564279161	216.134564279161	+0.000000000000
121	93.624877433677	93.624877433677	+0.000000000000
120	38.892363330084	38.892363330084	+0.000000000000
117	251.345846716959	251.345846716959	+0.000000000000
116	127.270262770631	127.270262770631	+0.000000000000
115	160.104653926059	160.104653926059	+0.000000000000
112	76.844265703974	76.844265703974	+0.000000000000
111	186.648386911907	186.648386911907	+0.000000000000
105	380.918732559890	380.918732559890	+0.000000000000
99	49.539610248135	49.539610248135	+0.000000000000
90	102.935399863906	102.935399863906	+0.000000000000
86	198.473932797629	198.473932797629	+0.000000000000
84	29.921171633738	29.921171633738	+0.000000000000
83	242.017213750074	242.017213750074	+0.000000000000
82	193.410455804012	193.410455804012	+0.000000000000
79	57.106189188843	57.106189188843	+0.000000000000
72	159.149431366248	159.149431366248	+0.000000000000
68	48.619135787486	48.619135787486	+0.000000000000
67	235.351131453643	235.351131453643	+0.000000000000
66	110.029301193455	110.029301193455	+0.000000000000
64	295.946051431994	295.946051431994	+0.000000000000
55	290.947263835593	290.947263835593	+0.000000000000
54	96.181892317763	96.181892317763	+0.000000000000
49	300.138115880222	300.138115880222	+0.000000000000
47	114.913471944280	114.913471944280	+0.000000000000
42	91.319329521229	91.319329521229	+0.000000000000
41	35.505395129283	35.505395129283	+0.000000000000
37	266.628890618371	266.628890618371	+0.000000000000
34	236.400134564201	236.400134564201	+0.000000000000
32	71.021162505976	71.021162505976	+0.000000000000
30	235.062602880159	235.062602880159	+0.000000000000
28	71.159768263752	71.159768263752	+0.000000000000
22	164.224669218394	164.224669218394	+0.000000000000
21	76.591089689487	76.591089689487	+0.000000000000
20	50.948013106948	50.948013106948	+0.000000000000
17	212.275427139847	212.275427139847	+0.000000000000
16	74.885577528110	74.885577528110	+0.000000000000
14	122.025850033838	122.025850033838	+0.000000000000
11	50.735357373658	50.735357373658	+0.000000000000
7	228.521853873291	228.521853873291	+0.000000000000
2039	127.596666750857	128.596666750857	-1.000000000000
4995	108.197071303109	109.197071303109	-1.000000000000
4968	91.953291338860	92.953291338860	-1.000000000000
4950	62.103376836016	63.103376836016	-1.000000000000
4941	242.436722339600	243.436722339600	-1.000000000000
4938	36.110473148542	37.110473148542	-1.000000000000
4930	93.082586829901	94.082586829901	-1.000000000000
4910	43.195694109108	44.195694109108	-1.000000000000
4902	67.244593207111	68.244593207111	-1.000000000000
4889	53.223507132446	54.223507132446	-1.000000000000
4882	42.812381962169	43.812381962169	-1.000000000000
4867	36.228005250653	37.228005250653	-1.000000000000
4813	191.603173947783	192.603173947783	-1.000000000000
4804	181.183082660806	182.183082660806	-1.000000000000
4786	48.330272817603	49.330272817603	-1.000000000000
4765	172.271030487093	173.271030487093	-1.000000000000
4743	182.823447260154	183.823447260154	-1.000000000000
4740	236.845346960537	237.845346960537	-1.000000000000
4695	341.203094600491	342.203094600491	-1.000000000000
4600	145.491721782575	146.491721782575	-1.000000000000
4573	38.915055571682	39.915055571682	-1.000000000000
4556	67.493738263519	68.493738263519	-1.000000000000
4524	106.764649962591	107.764649962591	-1.000000000000
4512	163.265883221303	164.265883221303	-1.000000000000
4502	44.794290407061	45.794290407061	-1.000000000000
4492	61.468780598087	62.468780598087	-1.000000000000
4490	51.430386142209	52.430386142209	-1.000000000000
4441	105.100721683741	106.100721683741	-1.000000000000
4428	108.099404485153	109.099404485153	-1.000000000000
4401	40.474788809770	41.474788809770	-1.000000000000
4301	83.264447427709	84.264447427709	-1.000000000000
4290	225.130572728306	226.130572728306	-1.000000000000
4226	107.724026136095	108.724026136095	-1.000000000000
4224	170.592068254789	171.592068254789	-1.000000000000
4206	76.021081020969	77.021081020969	-1.000000000000
4174	73.252356959711	74.252356959711	-1.000000000000
4122	101.410932330962	102.410932330962	-1.000000000000
4098	46.572358010571	47.572358010571	-1.000000000000
4078	107.132336700246	108.132336700246	-1.000000000000
4048	121.971683846476	122.971683846476	-1.000000000000
3974	131.333339323013	132.333339323013	-1.000000000000
3945	81.192125610854	82.192125610854	-1.000000000000
3928	58.685094157237	59.685094157237	-1.000000000000
3892	135.454512532829	136.454512532829	-1.000000000000
3883	104.885935482951	105.885935482951	-1.000000000000
3881	57.912848553309	58.912848553309	-1.000000000000
3879	34.769880736090	35.769880736090	-1.000000000000
3855	97.611532920287	98.611532920287	-1.000000000000
3846	38.911406289013	39.911406289013	-1.000000000000
3841	47.673301722338	48.673301722338	-1.000000000000
3821	37.508251708575	38.508251708575	-1.000000000000
3800	243.230908728431	244.230908728431	-1.000000000000
3792	58.712853815113	59.712853815113	-1.000000000000
3746	235.689828159902	236.689828159902	-1.000000000000
3731	43.006146913819	44.006146913819	-1.000000000000
3726	180.326578948752	181.326578948752	-1.000000000000
3688	174.724883115503	175.724883115503	-1.000000000000
3668	25.495404517495	26.495404517495	-1.000000000000
3667	67.721801443044	68.721801443044	-1.000000000000
3651	46.622404668374	47.622404668374	-1.000000000000
3640	83.866734505336	84.866734505336	-1.000000000000
3627	96.467761557105	97.467761557105	-1.000000000000
3622	48.227894431270	49.227894431270	-1.000000000000
3610	234.557421345177	235.557421345177	-1.000000000000
3580	245.892469678309	246.892469678309	-1.000000000000
3575	80.855674096991	81.855674096991	-1.000000000000
3550	69.530806457578	70.530806457578	-1.000000000000
3530	70.623435700214	71.623435700214	-1.000000000000
3515	136.005607324477	137.005607324477	-1.000000000000
3514	135.244843158819	136.244843158819	-1.000000000000
3499	53.596519187715	54.596519187715	-1.000000000000
3444	54.254821586701	55.254821586701	-1.000000000000
3400	49.162269504210	50.162269504210	-1.000000000000
